Year,SERIES,UNIT_MEASURE,Value
2000,ER_PTD_MTN,PT,0
2005,ER_PTD_MTN,PT,0
2006,ER_PTD_MTN,PT,0
2007,ER_PTD_MTN,PT,0
2008,ER_PTD_MTN,PT,12.47799
2009,ER_PTD_MTN,PT,12.47799
2010,ER_PTD_MTN,PT,12.47799
2011,ER_PTD_MTN,PT,12.47799
2012,ER_PTD_MTN,PT,12.47799
2013,ER_PTD_MTN,PT,12.47799
2014,ER_PTD_MTN,PT,12.47799
2015,ER_PTD_MTN,PT,12.47799
2016,ER_PTD_MTN,PT,12.47799
2017,ER_PTD_MTN,PT,12.47799
2018,ER_PTD_MTN,PT,12.47799
2019,ER_PTD_MTN,PT,12.47799
2020,ER_PTD_MTN,PT,50.52469
2021,ER_PTD_MTN,PT,61.1251
2022,ER_PTD_MTN,PT,61.1251
2023,ER_PTD_MTN,PT,61.1251
2024,ER_PTD_MTN,PT,61.1251
