Year,SERIES,UNIT_MEASURE,Value
2000,ER_RSK_LST,IX,0.8994
2001,ER_RSK_LST,IX,0.8992
2002,ER_RSK_LST,IX,0.8992
2003,ER_RSK_LST,IX,0.8992
2004,ER_RSK_LST,IX,0.89917
2005,ER_RSK_LST,IX,0.8992
2006,ER_RSK_LST,IX,0.8992
2007,ER_RSK_LST,IX,0.89927
2008,ER_RSK_LST,IX,0.89931
2009,ER_RSK_LST,IX,0.89934
2010,ER_RSK_LST,IX,0.89936
2011,ER_RSK_LST,IX,0.89941
2012,ER_RSK_LST,IX,0.89945
2013,ER_RSK_LST,IX,0.89948
2014,ER_RSK_LST,IX,0.89951
2015,ER_RSK_LST,IX,0.8995
2016,ER_RSK_LST,IX,0.8996
2017,ER_RSK_LST,IX,0.8996
2018,ER_RSK_LST,IX,0.8996
2019,ER_RSK_LST,IX,0.8997
2020,ER_RSK_LST,IX,0.8997
2021,ER_RSK_LST,IX,0.8997
