Year,SERIES,UNIT_MEASURE,Value
2000,BN_CAB_XOKA_GD_ZS,PT,-7.1068
2005,BN_CAB_XOKA_GD_ZS,PT,-16.4344
2010,BN_CAB_XOKA_GD_ZS,PT,-6.0005
2011,BN_CAB_XOKA_GD_ZS,PT,-9.4792
2012,BN_CAB_XOKA_GD_ZS,PT,-8.6259
2013,BN_CAB_XOKA_GD_ZS,PT,-5.3259
2014,BN_CAB_XOKA_GD_ZS,PT,-7.3509
2015,BN_CAB_XOKA_GD_ZS,PT,-5.0354
2016,BN_CAB_XOKA_GD_ZS,PT,-4.6987
2017,BN_CAB_XOKA_GD_ZS,PT,-4.7788
2018,BN_CAB_XOKA_GD_ZS,PT,-3.2306
2019,BN_CAB_XOKA_GD_ZS,PT,-2.5969
2020,BN_CAB_XOKA_GD_ZS,PT,-2.8395
2021,BN_CAB_XOKA_GD_ZS,PT,-1.4726
2022,BN_CAB_XOKA_GD_ZS,PT,-4.3907
2023,BN_CAB_XOKA_GD_ZS,PT,-2.1352
2024,BN_CAB_XOKA_GD_ZS,PT,-3.4705
2000,BN_KLT_PTXL_CD,CU_USD,
2005,BN_KLT_PTXL_CD,CU_USD,-2566375.5
2010,BN_KLT_PTXL_CD,CU_USD,121005146.4
2011,BN_KLT_PTXL_CD,CU_USD,34933677.2
2012,BN_KLT_PTXL_CD,CU_USD,12622204.9
2013,BN_KLT_PTXL_CD,CU_USD,98103926.6
2014,BN_KLT_PTXL_CD,CU_USD,69960410.4
2015,BN_KLT_PTXL_CD,CU_USD,61636693.8
2016,BN_KLT_PTXL_CD,CU_USD,94816416.2
2017,BN_KLT_PTXL_CD,CU_USD,89476552.7
2018,BN_KLT_PTXL_CD,CU_USD,149838740.9
2019,BN_KLT_PTXL_CD,CU_USD,123009925.5
2020,BN_KLT_PTXL_CD,CU_USD,3861346.05
2021,BN_KLT_PTXL_CD,CU_USD,45106909.92
2022,BN_KLT_PTXL_CD,CU_USD,137948408.5
2023,BN_KLT_PTXL_CD,CU_USD,246931365.3
2024,BN_KLT_PTXL_CD,CU_USD,221082148.0
2000,BX_KLT_DINV_WD_GD_ZS,PT,2.62359
