Year,SERIES,UNIT_MEASURE,Value
2003,GB_POP_SCIERD,PER_1000000_POP,55.34689
2004,GB_POP_SCIERD,PER_1000000_POP,57.25219
2005,GB_POP_SCIERD,PER_1000000_POP,61.48538
2006,GB_POP_SCIERD,PER_1000000_POP,164.44144
2007,GB_POP_SCIERD,PER_1000000_POP,184.20563
2012,GB_POP_SCIERD,PER_1000000_POP,155.74572
2013,GB_POP_SCIERD,PER_1000000_POP,228.0143
2014,GB_POP_SCIERD,PER_1000000_POP,283.73763
2015,GB_POP_SCIERD,PER_1000000_POP,353.6653
2016,GB_POP_SCIERD,PER_1000000_POP,406.85468
2017,GB_POP_SCIERD,PER_1000000_POP,471.50932
2018,GB_POP_SCIERD,PER_1000000_POP,459.76526
2019,GB_POP_SCIERD,PER_1000000_POP,451.01282
2020,GB_POP_SCIERD,PER_1000000_POP,446.11618
2021,GB_POP_SCIERD,PER_1000000_POP,445.69281
2022,GB_POP_SCIERD,PER_1000000_POP,540.14789
2023,GB_POP_SCIERD,PER_1000000_POP,669.76765
2024,GB_POP_SCIERD,PER_1000000_POP,705.15606
