Year,SERIES,UNIT_MEASURE,Value
2000,FI_FSI_FSLS,PT,54.04940
2001,FI_FSI_FSLS,PT,65.07871
2002,FI_FSI_FSLS,PT,51.51903
2003,FI_FSI_FSLS,PT,58.73752
2004,FI_FSI_FSLS,PT,59.52544
2005,FI_FSI_FSLS,PT,61.91274
2006,FI_FSI_FSLS,PT,60.77306
2007,FI_FSI_FSLS,PT,61.28471
2008,FI_FSI_FSLS,PT,78.89405
2009,FI_FSI_FSLS,PT,81.60722
2010,FI_FSI_FSLS,PT,71.74154
2011,FI_FSI_FSLS,PT,67.32943
2012,FI_FSI_FSLS,PT,65.28876
2013,FI_FSI_FSLS,PT,65.89659
2014,FI_FSI_FSLS,PT,65.61993
2015,FI_FSI_FSLS,PT,61.92074
2016,FI_FSI_FSLS,PT,61.61892
2017,FI_FSI_FSLS,PT,59.85051
2018,FI_FSI_FSLS,PT,60.43847
2019,FI_FSI_FSLS,PT,61.03062
2020,FI_FSI_FSLS,PT,51.34221
2000,FI_FSI_FSSNO,PT,0
2001,FI_FSI_FSSNO,PT,0
2002,FI_FSI_FSSNO,PT,0
2003,FI_FSI_FSSNO,PT,33.09814
2004,FI_FSI_FSSNO,PT,9.20791
2005,FI_FSI_FSSNO,PT,6.34987
2006,FI_FSI_FSSNO,PT,6.81397
2007,FI_FSI_FSSNO,PT,4.3397
2008,FI_FSI_FSSNO,PT,4.61266
2009,FI_FSI_FSSNO,PT,1.31004
2010,FI_FSI_FSSNO,PT,3.41532
2011,FI_FSI_FSSNO,PT,12.70493
2012,FI_FSI_FSSNO,PT,4.41682
2013,FI_FSI_FSSNO,PT,5.72097
2014,FI_FSI_FSSNO,PT,9.85365
2015,FI_FSI_FSSNO,PT,8.30719
2016,FI_FSI_FSSNO,PT,1.58889
2017,FI_FSI_FSSNO,PT,-0.21428
2018,FI_FSI_FSSNO,PT,2.10767
2019,FI_FSI_FSSNO,PT,3.42322
2020,FI_FSI_FSSNO,PT,4.17421
2000,FI_FSI_FSKNL,PT,30.30251
2001,FI_FSI_FSKNL,PT,33.46471
2002,FI_FSI_FSKNL,PT,24.41932
2003,FI_FSI_FSKNL,PT,19.77382
2004,FI_FSI_FSKNL,PT,15.53339
2005,FI_FSI_FSKNL,PT,15.65278
2006,FI_FSI_FSKNL,PT,11.76116
2007,FI_FSI_FSKNL,PT,9.53645
2008,FI_FSI_FSKNL,PT,10.27404
2009,FI_FSI_FSKNL,PT,19.64209
2010,FI_FSI_FSKNL,PT,32.8362
2011,FI_FSI_FSKNL,PT,20.59918
2012,FI_FSI_FSKNL,PT,24.78804
2013,FI_FSI_FSKNL,PT,26.44458
2014,FI_FSI_FSKNL,PT,24.63512
2015,FI_FSI_FSKNL,PT,24.8954
2016,FI_FSI_FSKNL,PT,17.55071
2017,FI_FSI_FSKNL,PT,13.51627
2018,FI_FSI_FSKNL,PT,11.42326
2019,FI_FSI_FSKNL,PT,9.61235
2020,FI_FSI_FSKNL,PT,7.38030
2000,FI_FSI_FSANL,PT,21.21596
2001,FI_FSI_FSANL,PT,17.90710
2002,FI_FSI_FSANL,PT,11.01722
2003,FI_FSI_FSANL,PT,8.38583
2004,FI_FSI_FSANL,PT,6.07354
2005,FI_FSI_FSANL,PT,5.27560
2006,FI_FSI_FSANL,PT,3.99876
2007,FI_FSI_FSANL,PT,3.01859
2008,FI_FSI_FSANL,PT,3.09120
2009,FI_FSI_FSANL,PT,5.87121
2010,FI_FSI_FSANL,PT,11.42178
2011,FI_FSI_FSANL,PT,11.79971
2012,FI_FSI_FSANL,PT,13.46569
2013,FI_FSI_FSANL,PT,15.11985
2014,FI_FSI_FSANL,PT,14.16531
2015,FI_FSI_FSANL,PT,13.70842
2016,FI_FSI_FSANL,PT,11.77772
2017,FI_FSI_FSANL,PT,10.04628
2018,FI_FSI_FSANL,PT,8.770334
2019,FI_FSI_FSANL,PT,7.41166
2020,FI_FSI_FSANL,PT,6.12240
2000,FI_FSI_FSKRTC,PT,26.47587
2001,FI_FSI_FSKRTC,PT,22.35867
2002,FI_FSI_FSKRTC,PT,18.94798
2003,FI_FSI_FSKRTC,PT,15.92226
2004,FI_FSI_FSKRTC,PT,14.92504
2005,FI_FSI_FSKRTC,PT,13.67148
2006,FI_FSI_FSKRTC,PT,13.61705
2007,FI_FSI_FSKRTC,PT,12.59725
2008,FI_FSI_FSKRTC,PT,12.00377
2009,FI_FSI_FSKRTC,PT,12.39212
2010,FI_FSI_FSKRTC,PT,12.64014
2011,FI_FSI_FSKRTC,PT,13.56927
2012,FI_FSI_FSKRTC,PT,14.06259
2013,FI_FSI_FSKRTC,PT,15.23422
2014,FI_FSI_FSKRTC,PT,14.34523
2015,FI_FSI_FSKRTC,PT,13.76124
2016,FI_FSI_FSKRTC,PT,15.02839
2017,FI_FSI_FSKRTC,PT,14.76778
2018,FI_FSI_FSKRTC,PT,16.48705
2019,FI_FSI_FSKRTC,PT,17.47287
2020,FI_FSI_FSKRTC,PT,18.08350
2000,FI_FSI_FSKA,PT,20.43923
2001,FI_FSI_FSKA,PT,14.52766
2002,FI_FSI_FSKA,PT,14.93297
2003,FI_FSI_FSKA,PT,11.79346
2004,FI_FSI_FSKA,PT,10.73723
2005,FI_FSI_FSKA,PT,9.72961
2006,FI_FSI_FSKA,PT,9.73689
2007,FI_FSI_FSKA,PT,8.81781
2008,FI_FSI_FSKA,PT,9.20405
2009,FI_FSI_FSKA,PT,9.69789
2010,FI_FSI_FSKA,PT,10.27702
2011,FI_FSI_FSKA,PT,10.61361
2012,FI_FSI_FSKA,PT,10.93375
2013,FI_FSI_FSKA,PT,11.53761
2014,FI_FSI_FSKA,PT,10.66636
2015,FI_FSI_FSKA,PT,10.07751
2016,FI_FSI_FSKA,PT,10.86116
2017,FI_FSI_FSKA,PT,10.67599
2018,FI_FSI_FSKA,PT,10.43046
2019,FI_FSI_FSKA,PT,10.78633
2020,FI_FSI_FSKA,PT,10.47051
2003,FI_FSI_FSERA,PT,0.44729
2004,FI_FSI_FSERA,PT,0.68858
2005,FI_FSI_FSERA,PT,0.69402
2006,FI_FSI_FSERA,PT,0.86978
2007,FI_FSI_FSERA,PT,0.83502
2008,FI_FSI_FSERA,PT,0.52437 
2009,FI_FSI_FSERA,PT,0.14323
2010,FI_FSI_FSERA,PT,-0.50973
2011,FI_FSI_FSERA,PT,0.77874
2012,FI_FSI_FSERA,PT,0.71634
2013,FI_FSI_FSERA,PT,-0.06861
2014,FI_FSI_FSERA,PT,0.77246
2015,FI_FSI_FSERA,PT,0.29679
2016,FI_FSI_FSERA,PT,1.05432
2017,FI_FSI_FSERA,PT,1.44967
2018,FI_FSI_FSERA,PT,1.29306
2019,FI_FSI_FSERA,PT,1.35167
2020,FI_FSI_FSERA,PT,0.74568
