Year,SERIES,UNIT_MEASURE,Value
2000,SM_POP_REFG_OR,PT,11864.697
2001,SM_POP_REFG_OR,PT,10643.422
2002,SM_POP_REFG_OR,PT,9756.868
2003,SM_POP_REFG_OR,PT,7385.473
2004,SM_POP_REFG_OR,PT,5730.343
2005,SM_POP_REFG_OR,PT,2836.737
2006,SM_POP_REFG_OR,PT,5042.354
2007,SM_POP_REFG_OR,PT,2037.642
2008,SM_POP_REFG_OR,PT,1942.162
2009,SM_POP_REFG_OR,PT,1839.408
2010,SM_POP_REFG_OR,PT,1671.684
2011,SM_POP_REFG_OR,PT,1574.624
2012,SM_POP_REFG_OR,PT,1416.954
2013,SM_POP_REFG_OR,PT,750.465
2014,SM_POP_REFG_OR,PT,624.517
2015,SM_POP_REFG_OR,PT,544.151
2016,SM_POP_REFG_OR,PT,534.417
2017,SM_POP_REFG_OR,PT,525.047
2018,SM_POP_REFG_OR,PT,507.53
2019,SM_POP_REFG_OR,PT,499.042
2020,SM_POP_REFG_OR,PT,473.996
