Year,SERIES,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Value
2020,IS_RDP_FRGVOL,T_KM,MOT_AIR,0
2018,IS_RDP_FRGVOL,T_KM,MOT_IWW,0
2019,IS_RDP_FRGVOL,T_KM,MOT_IWW,0
2018,IS_RDP_FRGVOL,T_KM,MOT_RAI,1187941000
2019,IS_RDP_FRGVOL,T_KM,MOT_RAI,801400000
2020,IS_RDP_FRGVOL,T_KM,MOT_RAI,727000000
2018,IS_RDP_FRGVOL,T_KM,MOT_ROA,4303121000
2019,IS_RDP_FRGVOL,T_KM,MOT_ROA,3461400000
2020,IS_RDP_FRGVOL,T_KM,MOT_ROA,3340000000
2019,IS_RDP_PFVOL,P_KM,MOT_AIR,7353050.0000
2020,IS_RDP_PFVOL,P_KM,MOT_AIR,1812510.0000
2018,IS_RDP_PFVOL,P_KM,MOT_RAI,40000000.0000
2019,IS_RDP_PFVOL,P_KM,MOT_RAI,4751600000.0000
2020,IS_RDP_PFVOL,P_KM,MOT_RAI,3256000000.0000
2018,IS_RDP_PFVOL,P_KM,MOT_ROA,16610000000
2019,IS_RDP_PFVOL,P_KM,MOT_ROA,16706400000
2020,IS_RDP_PFVOL,P_KM,MOT_ROA,12451000000
