Year,SERIES,UNIT_MEASURE,Value
2017,ER_H2O_IWRMD,Postotak,61
2020,ER_H2O_IWRMD,Postotak,53
2023,ER_H2O_IWRMD,Postotak,65
2017,ER_H2O_IWRMD_EE,Postotak,66
2020,ER_H2O_IWRMD_EE,Postotak,60
2023,ER_H2O_IWRMD_EE,Postotak,82
2017,ER_H2O_IWRMD_IP,Postotak,62
2020,ER_H2O_IWRMD_IP,Postotak,53
2023,ER_H2O_IWRMD_IP,Postotak,49
2017,ER_H2O_IWRMD_MI,Postotak,62
2020,ER_H2O_IWRMD_MI,Postotak,56
2023,ER_H2O_IWRMD_MI,Postotak,64
2017,ER_H2O_IWRMD_FI,Postotak,53
2020,ER_H2O_IWRMD_FI,Postotak,43
2023,ER_H2O_IWRMD_FI,Postotak,65
