Year,SERIES,UNIT_MEASURE,Value
2000,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,6.67
2001,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.36
2002,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.35
2003,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.14
2004,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.29
2005,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.32
2006,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.29
2007,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.0
2008,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.32
2009,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.59
2010,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.79
2011,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,6.31
2012,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.96
2013,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.62
2014,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.16
2015,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.1
2016,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.14
2017,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.22
2018,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.57
2019,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.23
2020,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.31
2021,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,5.12
2022,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći iz 2021.),Megadžula po konstantni američkog dolara PPP BDP,4.86
