Year,SERIES,UNIT_MEASURE,Value
2000,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,124.466193
2001,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,177.728778
2002,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,141.082284
2003,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,116.704754
2004,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,74.704283
2005,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,130.958171
2006,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,165.830915
2007,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,132.198652
2008,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,110.331646
2009,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,143.030841
2010,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,98.691435
2011,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,80.222122
2012,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,73.818258
2013,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,109.174514
2014,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,77.64753
2015,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,118.244781
2016,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,56.191673
2017,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,70.734862
2018,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,120.794887
2019,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,157.196868
2020,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,141.575242
2021,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,98.717662
2022,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,127.709817
2023,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (mmilioni američkih dolara iz 2023. godine),Milioni konstantni američki dolari,84.49103
