Year,SERIES,UNIT_MEASURE,Value
2017,Broj umrlih i nestalih osoba pripisanih katastrofama (broj),Broj,0.0
2017,Broj umrlih i nestalih osoba pripisanih katastrofama na 100.000 stanovnika (broj),Broj,0.0
2017,Broj umrlih usljed katastrofe (broj),Broj,0.0
2017,Broj direktno pogođenih osoba pripisanih katastrofama na 100.000 stanovnika (broj),Broj,0.0
2017,Broj ozlijeđenih ili oboljelih osoba koje se pripisuju katastrofama (broj),Broj,0.0
2017,Broj nestalih osoba zbog katastrofe (broj),Broj,
2017,Broj ljudi pogođenih katastrofom (broj),Broj,
2017,Broj ljudi čiji su oštećeni stanovi pripisani katastrofama (broj),Broj,0.0
2017,Broj ljudi čiji su uništeni stanovi pripisani katastrofama (broj),Broj,0.0
2017,"Broj ljudi čiji je egzistencija poremećena ili uništena, pripisana katastrofama (broj)",Broj,0.0
