Year,SERIES,UNIT_MEASURE,Value
2000,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.01657
2001,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.01666
2002,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.01547
2003,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.01765
2004,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.01943
2005,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.02285
2006,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.0274
2007,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.02961
2008,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.03109
2009,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.03149
2010,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.03139
2011,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.0319
2012,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.02789
2013,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.03002
2014,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.03099
2015,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.03078
2016,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.0332
2017,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.03609
2018,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.03674
2019,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.0346
2020,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.03488
2021,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.03864
2022,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.03886
2023,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.03865
2023,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%),Postotak,0.03635
2000,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.02957
2001,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03257
2002,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03208
2003,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03802
2004,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03751
2005,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03665
2006,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03746
2007,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.04951
2008,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.04968
2009,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.04751
2010,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.04257
2011,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03764
2012,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03412
2013,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03289
2014,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03139
2015,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03312
2016,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03478
2017,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03578
2018,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03734
2019,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03712
2020,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.02842
2021,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.03825
2022,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.04112
2023,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.04408
2024,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%),Postotak,0.04221
2000,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.047811
2001,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.052329
2002,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.058126
2003,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.061719
2004,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.062411
2005,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.06548
2006,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.05933
2007,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.068163
2008,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.07391
2009,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.068795
2010,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.05975
2011,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.05991
2012,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.05368
2013,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.05429
2014,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.05762
2015,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.053727
2016,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.056445
2017,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.058462
2018,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.058712
2019,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.05775
2020,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.05522
2021,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.05765
2022,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.0599
2023,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.0632
2024,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom robnom uvozu (%),Postotak,0.06394
2000,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01732
2001,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.0175
2002,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.0188
2003,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.02059
2004,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01939
2005,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01653
2006,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01571
2007,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01412
2008,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01497
2009,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01792
2010,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01387
2011,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.0128
2012,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01136
2013,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01088
2014,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01019
2015,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01154
2016,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01188
2017,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01227
2018,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01255
2019,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01262
2020,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01101
2021,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01262
2022,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.01335
2023,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.015026
2024,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom uvozu usluga (%),Postotak,0.016078
