Year,SERIES,UNIT_MEASURE,Value
2001,Broj pothranjenih ljudi,Milijuni,0.1
2002,Broj pothranjenih ljudi,Milijuni,0.1
2003,Broj pothranjenih ljudi,Milijuni,0.1
2004,Broj pothranjenih ljudi,Milijuni,0.1
2001,Rasprostranjenost pothranjenosti,Postotak,3.5
2002,Rasprostranjenost pothranjenosti,Postotak,3.3
2003,Rasprostranjenost pothranjenosti,Postotak,2.8
2004,Rasprostranjenost pothranjenosti,Postotak,2.5
2005,Rasprostranjenost pothranjenosti,Postotak,2.5
2006,Rasprostranjenost pothranjenosti,Postotak,2.5
2007,Rasprostranjenost pothranjenosti,Postotak,2.5
2008,Rasprostranjenost pothranjenosti,Postotak,2.5
2009,Rasprostranjenost pothranjenosti,Postotak,2.5
2010,Rasprostranjenost pothranjenosti,Postotak,2.5
2011,Rasprostranjenost pothranjenosti,Postotak,3.0
2012,Rasprostranjenost pothranjenosti,Postotak,2.5
2013,Rasprostranjenost pothranjenosti,Postotak,2.5
2014,Rasprostranjenost pothranjenosti,Postotak,2.5
2015,Rasprostranjenost pothranjenosti,Postotak,2.5
2016,Rasprostranjenost pothranjenosti,Postotak,2.5
2017,Rasprostranjenost pothranjenosti,Postotak,2.5
2018,Rasprostranjenost pothranjenosti,Postotak,2.5
2019,Rasprostranjenost pothranjenosti,Postotak,2.5
2020,Rasprostranjenost pothranjenosti,Postotak,2.5
2021,Rasprostranjenost pothranjenosti,Postotak,2.5
2022,Rasprostranjenost pothranjenosti,Postotak,2.5
