Year,SERIES,UNIT_MEASURE,Value
2003,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.01826
2004,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.0159
2005,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.02697
2006,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.01969
2007,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.02521
2008,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.01842
2009,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.02106
2012,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.26533
2013,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.32132
2014,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.25725
2015,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.2186
2016,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.21337
2017,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.1978
2018,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.19199
2019,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.19001
2021,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.19054
2022,Rashodi za istraživanje i razvoj kao udio u BDP-u,Postotak,0.18743
