Year,SERIES,UNIT_MEASURE,Value
2000,EG_FEC_RNEW,Postotak,19.35
2001,EG_FEC_RNEW,Postotak,20.27
2002,EG_FEC_RNEW,Postotak,21.21
2003,EG_FEC_RNEW,Postotak,20.14
2004,EG_FEC_RNEW,Postotak,20.09
2005,EG_FEC_RNEW,Postotak,19.73
2006,EG_FEC_RNEW,Postotak,18.12
2007,EG_FEC_RNEW,Postotak,14.84
2008,EG_FEC_RNEW,Postotak,14.28
2009,EG_FEC_RNEW,Postotak,17.43
2010,EG_FEC_RNEW,Postotak,19.57
2011,EG_FEC_RNEW,Postotak,14.16
2012,EG_FEC_RNEW,Postotak,15.28
2013,EG_FEC_RNEW,Postotak,19.48
2014,EG_FEC_RNEW,Postotak,23.65
2015,EG_FEC_RNEW,Postotak,25.25
2016,EG_FEC_RNEW,Postotak,23.0
2017,EG_FEC_RNEW,Postotak,18.49
2018,EG_FEC_RNEW,Postotak,35.36
2019,EG_FEC_RNEW,Postotak,36.84
2020,EG_FEC_RNEW,Postotak,37.71
