Year,SERIES,UNIT_MEASURE,Value
2015,"Iznos američkih dolara posvećen javno-privatnim partnerstvima za infrastrukturu, milijun USD nominalno",Milijuni tekućih američkih dolara,0.0
2016,"Iznos američkih dolara posvećen javno-privatnim partnerstvima za infrastrukturu, milijun USD nominalno",Milijuni tekućih američkih dolara,0.0
2017,"Iznos američkih dolara posvećen javno-privatnim partnerstvima za infrastrukturu, milijun USD nominalno",Milijuni tekućih američkih dolara,0.0
2018,"Iznos američkih dolara posvećen javno-privatnim partnerstvima za infrastrukturu, milijun USD nominalno",Milijuni tekućih američkih dolara,0.0
2019,"Iznos američkih dolara posvećen javno-privatnim partnerstvima za infrastrukturu, milijun USD nominalno",Milijuni tekućih američkih dolara,59.95
2020,"Iznos američkih dolara posvećen javno-privatnim partnerstvima za infrastrukturu, milijun USD nominalno",Milijuni tekućih američkih dolara,78.78
2015,"Iznos američkih dolara posvećen javno-privatnim partnerstvima za infrastrukturu, realni milijuni USD",Milioni konstantni američki dolari,0.0
2016,"Iznos američkih dolara posvećen javno-privatnim partnerstvima za infrastrukturu, realni milijuni USD",Milioni konstantni američki dolari,0.0
2017,"Iznos američkih dolara posvećen javno-privatnim partnerstvima za infrastrukturu, realni milijuni USD",Milioni konstantni američki dolari,0.0
2018,"Iznos američkih dolara posvećen javno-privatnim partnerstvima za infrastrukturu, realni milijuni USD",Milioni konstantni američki dolari,0.0
2019,"Iznos američkih dolara posvećen javno-privatnim partnerstvima za infrastrukturu, realni milijuni USD",Milioni konstantni američki dolari,59.95
2020,"Iznos američkih dolara posvećen javno-privatnim partnerstvima za infrastrukturu, realni milijuni USD",Milioni konstantni američki dolari,78.78
