Year,SERIES,UNIT_MEASURE,Value
2006,DC_TOF_TRDCML,CON_USD,209.2857
2007,DC_TOF_TRDCML,CON_USD,165.729
2010,DC_TOF_TRDCML,CON_USD,249.3056
2011,DC_TOF_TRDCML,CON_USD,242.8237
2012,DC_TOF_TRDCML,CON_USD,233.0666
2013,DC_TOF_TRDCML,CON_USD,480.6716
2014,DC_TOF_TRDCML,CON_USD,564.0009
2015,DC_TOF_TRDCML,CON_USD,83.8913
2016,DC_TOF_TRDCML,CON_USD,67.6078
2017,DC_TOF_TRDCML,CON_USD,221.0068
2018,DC_TOF_TRDCML,CON_USD,182.9313
2019,DC_TOF_TRDCML,CON_USD,275.4084
2020,DC_TOF_TRDCML,CON_USD,157.8916
2021,DC_TOF_TRDCML,CON_USD,319.6382
2006,DC_TOF_TRDDBML,CON_USD,79.8281
2007,DC_TOF_TRDDBML,CON_USD,95.081
2010,DC_TOF_TRDDBML,CON_USD,129.8284
2011,DC_TOF_TRDDBML,CON_USD,310.2867
2012,DC_TOF_TRDDBML,CON_USD,331.8329
2013,DC_TOF_TRDDBML,CON_USD,262.7391
2014,DC_TOF_TRDDBML,CON_USD,263.8179
2015,DC_TOF_TRDDBML,CON_USD,165.7
2016,DC_TOF_TRDDBML,CON_USD,243.009
2017,DC_TOF_TRDDBML,CON_USD,244.6956
2018,DC_TOF_TRDDBML,CON_USD,215.7749
2019,DC_TOF_TRDDBML,CON_USD,218.1905
2020,DC_TOF_TRDDBML,CON_USD,286.6334
2021,DC_TOF_TRDDBML,CON_USD,279.7053
