Year,SERIES,UNIT_MEASURE,Value
2019,SG_STT_NSDSFND,NUMBER,1
2020,SG_STT_NSDSFND,NUMBER,1
2021,SG_STT_NSDSFND,NUMBER,1
2022,SG_STT_NSDSFND,NUMBER,1
2019,SG_STT_NSDSIMPL,NUMBER,1
2020,SG_STT_NSDSIMPL,NUMBER,1
2021,SG_STT_NSDSIMPL,NUMBER,1
2022,SG_STT_NSDSIMPL,NUMBER,1
2019,SG_STT_NSDSFDGVT,NUMBER,1
2020,SG_STT_NSDSFDGVT,NUMBER,1
2021,SG_STT_NSDSFDGVT,NUMBER,1
2022,SG_STT_NSDSFDGVT,NUMBER,1
2019,SG_STT_NSDSFDDNR,NUMBER,1
2020,SG_STT_NSDSFDDNR,NUMBER,1
2021,SG_STT_NSDSFDDNR,NUMBER,1
2022,SG_STT_NSDSFDDNR,NUMBER,1
