Year,SERIES,UNIT_MEASURE,Value
2003,GB_XPD_RSDV,PT,0.01826
2004,GB_XPD_RSDV,PT,0.0159
2005,GB_XPD_RSDV,PT,0.02697
2006,GB_XPD_RSDV,PT,0.01969
2007,GB_XPD_RSDV,PT,0.02521
2008,GB_XPD_RSDV,PT,0.01842
2009,GB_XPD_RSDV,PT,0.02106
2012,GB_XPD_RSDV,PT,0.26533
2013,GB_XPD_RSDV,PT,0.32132
2014,GB_XPD_RSDV,PT,0.25725
2015,GB_XPD_RSDV,PT,0.2186
2016,GB_XPD_RSDV,PT,0.21337
2017,GB_XPD_RSDV,PT,0.1978
2018,GB_XPD_RSDV,PT,0.19199
2019,GB_XPD_RSDV,PT,0.19001
2021,GB_XPD_RSDV,PT,0.19054
2022,GB_XPD_RSDV,PT,0.18743
2023,GB_XPD_RSDV,PT,0.18853
2024,GB_XPD_RSDV,PT,0.21437
