Year,SERIES,UNIT_MEASURE,Value
2002,DC_ODA_BDVL,CON_USD,
2003,DC_ODA_BDVL,CON_USD,
2004,DC_ODA_BDVL,CON_USD,
2005,DC_ODA_BDVL,CON_USD,0.6115
2006,DC_ODA_BDVL,CON_USD,
2007,DC_ODA_BDVL,CON_USD,
2008,DC_ODA_BDVL,CON_USD,
2009,DC_ODA_BDVL,CON_USD,
2010,DC_ODA_BDVL,CON_USD,12.1442
2011,DC_ODA_BDVL,CON_USD,
2012,DC_ODA_BDVL,CON_USD,
2013,DC_ODA_BDVL,CON_USD,
2014,DC_ODA_BDVL,CON_USD,
2015,DC_ODA_BDVL,CON_USD,0.8117
2016,DC_ODA_BDVL,CON_USD,
2017,DC_ODA_BDVL,CON_USD,
2018,DC_ODA_BDVL,CON_USD,11.2733
2019,DC_ODA_BDVL,CON_USD,
2020,DC_ODA_BDVL,CON_USD,
2021,DC_ODA_BDVL,CON_USD,
