Year,SERIES,UNIT_MEASURE,SEX,AGE,Value
2012,SE_DEV_ONTRK,PT,_T,M36T59,96.4
2012,SE_DEV_ONTRK,PT,F,M36T59,97.6
2012,SE_DEV_ONTRK,PT,M,M36T59,95.3
