Year,SERIES,UNIT_MEASURE,Value
2000,SH_TBS_INCID,PER_100000_POP,158
2001,SH_TBS_INCID,PER_100000_POP,141
2002,SH_TBS_INCID,PER_100000_POP,87
2003,SH_TBS_INCID,PER_100000_POP,84
2004,SH_TBS_INCID,PER_100000_POP,103
2005,SH_TBS_INCID,PER_100000_POP,87
2006,SH_TBS_INCID,PER_100000_POP,73
2007,SH_TBS_INCID,PER_100000_POP,99
2008,SH_TBS_INCID,PER_100000_POP,73
2009,SH_TBS_INCID,PER_100000_POP,74
2010,SH_TBS_INCID,PER_100000_POP,57
2011,SH_TBS_INCID,PER_100000_POP,59
2012,SH_TBS_INCID,PER_100000_POP,61
2013,SH_TBS_INCID,PER_100000_POP,54
2014,SH_TBS_INCID,PER_100000_POP,51
2015,SH_TBS_INCID,PER_100000_POP,46
2016,SH_TBS_INCID,PER_100000_POP,38
2017,SH_TBS_INCID,PER_100000_POP,32
2018,SH_TBS_INCID,PER_100000_POP,28
2019,SH_TBS_INCID,PER_100000_POP,25
2020,SH_TBS_INCID,PER_100000_POP,25
2021,SH_TBS_INCID,PER_100000_POP,23
2022,SH_TBS_INCID,PER_100000_POP,21
2023,SH_TBS_INCID,PER_100000_POP,20
2024,SH_TBS_INCID,PER_100000_POP,21
