Year,SERIES,UNIT_MEASURE,Value
2000,SM_POP_REFG_OR,PER_100000_POP,10802.44834
2001,SM_POP_REFG_OR,PER_100000_POP,9647.922
2002,SM_POP_REFG_OR,PER_100000_POP,8848.91557
2003,SM_POP_REFG_OR,PER_100000_POP,6711.33553
2004,SM_POP_REFG_OR,PER_100000_POP,5271.49539
2005,SM_POP_REFG_OR,PER_100000_POP,2622.92602
2006,SM_POP_REFG_OR,PER_100000_POP,4709.90732
2007,SM_POP_REFG_OR,PER_100000_POP,1927.85406
2008,SM_POP_REFG_OR,PER_100000_POP,1864.58337
2009,SM_POP_REFG_OR,PER_100000_POP,1787.67463
2010,SM_POP_REFG_OR,PER_100000_POP,1640.56014
2011,SM_POP_REFG_OR,PER_100000_POP,1555.59185
2012,SM_POP_REFG_OR,PER_100000_POP,1405.96886
2013,SM_POP_REFG_OR,PER_100000_POP,741.00384
2014,SM_POP_REFG_OR,PER_100000_POP,614.11019
2015,SM_POP_REFG_OR,PER_100000_POP,533.89522
2016,SM_POP_REFG_OR,PER_100000_POP,524.53394
2017,SM_POP_REFG_OR,PER_100000_POP,516.54974
2018,SM_POP_REFG_OR,PER_100000_POP,501.06383
2019,SM_POP_REFG_OR,PER_100000_POP,495.60286
2020,SM_POP_REFG_OR,PER_100000_POP,473.45874
2021,SM_POP_REFG_OR,PER_100000_POP,562.54749
2022,SM_POP_REFG_OR,PER_100000_POP,605.67554
2023,SM_POP_REFG_OR,PER_100000_POP,604.63262
2024,SM_POP_REFG_OR,PER_100000_POP,843.52131
