Year,SERIES,UNIT_MEASURE,Value
2000,ER_RSK_LST,INDEX,0.89074
2001,ER_RSK_LST,INDEX,0.88685
2002,ER_RSK_LST,INDEX,0.88323
2003,ER_RSK_LST,INDEX,0.87941
2004,ER_RSK_LST,INDEX,0.87568
2005,ER_RSK_LST,INDEX,0.87188
2010,ER_RSK_LST,INDEX,0.8559
2015,ER_RSK_LST,INDEX,0.84613
2016,ER_RSK_LST,INDEX,0.84425
2017,ER_RSK_LST,INDEX,0.84237
2018,ER_RSK_LST,INDEX,0.84042
2019,ER_RSK_LST,INDEX,0.83808
2020,ER_RSK_LST,INDEX,0.83614
2021,ER_RSK_LST,INDEX,0.83388
2022,ER_RSK_LST,INDEX,0.8319
2023,ER_RSK_LST,INDEX,0.82985
2024,ER_RSK_LST,INDEX,0.82794
2025,ER_RSK_LST,INDEX,0.82639
