Year,SERIES,UNIT_MEASURE,Value
2000,ER_PTD_FRHWTR,PT,33.27056
2001,ER_PTD_FRHWTR,PT,33.27056
2002,ER_PTD_FRHWTR,PT,33.27056
2003,ER_PTD_FRHWTR,PT,33.27056
2004,ER_PTD_FRHWTR,PT,33.27056
2005,ER_PTD_FRHWTR,PT,33.27056
2006,ER_PTD_FRHWTR,PT,33.27056
2007,ER_PTD_FRHWTR,PT,75.08741
2008,ER_PTD_FRHWTR,PT,99.93722
2009,ER_PTD_FRHWTR,PT,99.93722
2010,ER_PTD_FRHWTR,PT,99.95832
2011,ER_PTD_FRHWTR,PT,99.93722
2012,ER_PTD_FRHWTR,PT,99.93722
2013,ER_PTD_FRHWTR,PT,99.93722
2014,ER_PTD_FRHWTR,PT,99.93722
2015,ER_PTD_FRHWTR,PT,99.93722
2016,ER_PTD_FRHWTR,PT,99.93722
2017,ER_PTD_FRHWTR,PT,99.93722
2018,ER_PTD_FRHWTR,PT,99.93722
2019,ER_PTD_FRHWTR,PT,99.93722
2020,ER_PTD_FRHWTR,PT,99.93722
2021,ER_PTD_FRHWTR,PT,99.93722
2022,ER_PTD_FRHWTR,PT,99.93722
2023,ER_PTD_FRHWTR,PT,99.93722
2024,ER_PTD_FRHWTR,PT,99.93722
2000,ER_PTD_TERR,PT,18.30038
2001,ER_PTD_TERR,PT,20.67105
2002,ER_PTD_TERR,PT,20.67105
2003,ER_PTD_TERR,PT,20.67105
2004,ER_PTD_TERR,PT,20.67105
2005,ER_PTD_TERR,PT,20.67105
2006,ER_PTD_TERR,PT,20.67105
2007,ER_PTD_TERR,PT,29.70497
2008,ER_PTD_TERR,PT,33.61964
2009,ER_PTD_TERR,PT,33.61964
2010,ER_PTD_TERR,PT,33.61964
2011,ER_PTD_TERR,PT,33.61964
2012,ER_PTD_TERR,PT,33.61964
2013,ER_PTD_TERR,PT,33.61964
2014,ER_PTD_TERR,PT,33.61964
2015,ER_PTD_TERR,PT,33.61964
2016,ER_PTD_TERR,PT,33.61964
2017,ER_PTD_TERR,PT,33.61964
2018,ER_PTD_TERR,PT,33.61964
2019,ER_PTD_TERR,PT,33.61964
2020,ER_PTD_TERR,PT,56.7219
2021,ER_PTD_TERR,PT,58.71438
2022,ER_PTD_TERR,PT,58.71438
2023,ER_PTD_TERR,PT,58.71438
2024,ER_PTD_TERR,PT,58.71438
