Year,SERIES,UNIT_MEASURE,Value
2000,GF_FRN_FDI,CU_USD_M,146.07558
2001,GF_FRN_FDI,CU_USD_M,118.86707
2002,GF_FRN_FDI,CU_USD_M,265.17369
2003,GF_FRN_FDI,CU_USD_M,381.05307
2004,GF_FRN_FDI,CU_USD_M,511.18617
2005,GF_FRN_FDI,CU_USD_M,351.18582
2006,GF_FRN_FDI,CU_USD_M,554.69003
2007,GF_FRN_FDI,CU_USD_M,1819.24423
2008,GF_FRN_FDI,CU_USD_M,1001.64769
2009,GF_FRN_FDI,CU_USD_M,249.9485
2010,GF_FRN_FDI,CU_USD_M,406.08909
2011,GF_FRN_FDI,CU_USD_M,496.52508
2012,GF_FRN_FDI,CU_USD_M,394.87324
2013,GF_FRN_FDI,CU_USD_M,276.36197
2014,GF_FRN_FDI,CU_USD_M,550.1991
2015,GF_FRN_FDI,CU_USD_M,361.14013
2016,GF_FRN_FDI,CU_USD_M,349.75913
2017,GF_FRN_FDI,CU_USD_M,491.88802
2018,GF_FRN_FDI,CU_USD_M,581.38305
2019,GF_FRN_FDI,CU_USD_M,457.51398
2020,GF_FRN_FDI,CU_USD_M,479.64858
2021,GF_FRN_FDI,CU_USD_M,683.38528
2022,GF_FRN_FDI,CU_USD_M,774.65275
2019,DC_OSSD_GRT,CU_USD_M,290.9462
2020,DC_OSSD_GRT,CU_USD_M,352.68284
2021,DC_OSSD_GRT,CU_USD_M,361.20686
2022,DC_OSSD_GRT,CU_USD_M,274.51351
2016,DC_OSSD_MPF,CU_USD_M,276.8741
2017,DC_OSSD_MPF,CU_USD_M,7.71555
2018,DC_OSSD_MPF,CU_USD_M,201.69524
2019,DC_OSSD_MPF,CU_USD_M,34.10933
2020,DC_OSSD_MPF,CU_USD_M,211.41827
2021,DC_OSSD_MPF,CU_USD_M,225.10251
2022,DC_OSSD_MPF,CU_USD_M,215.22146
2019,DC_OSSD_OFFCL,CU_USD_M,202.80984
2020,DC_OSSD_OFFCL,CU_USD_M,139.12384
2021,DC_OSSD_OFFCL,CU_USD_M,251.65557
2022,DC_OSSD_OFFCL,CU_USD_M,102.10139
2019,DC_OSSD_OFFNL,CU_USD_M,206.29082
2020,DC_OSSD_OFFNL,CU_USD_M,419.31387
2021,DC_OSSD_OFFNL,CU_USD_M,492.29026
2022,DC_OSSD_OFFNL,CU_USD_M,369.09322
2016,DC_OSSD_PRVGRT,CU_USD_M,0.4818
2017,DC_OSSD_PRVGRT,CU_USD_M,0.16011
2018,DC_OSSD_PRVGRT,CU_USD_M,2.41508
2020,DC_OSSD_PRVGRT,CU_USD_M,0.29894
2021,DC_OSSD_PRVGRT,CU_USD_M,2.91168
2022,DC_OSSD_PRVGRT,CU_USD_M,0.48472
