Year,SERIES,UNIT_MEASURE,Value
2000,DC_TOF_INFRAL,CON_USD,127.26437
2001,DC_TOF_INFRAL,CON_USD,139.78921
2002,DC_TOF_INFRAL,CON_USD,68.8802
2003,DC_TOF_INFRAL,CON_USD,60.60097
2004,DC_TOF_INFRAL,CON_USD,169.96081
2005,DC_TOF_INFRAL,CON_USD,106.24505
2006,DC_TOF_INFRAL,CON_USD,56.57385
2007,DC_TOF_INFRAL,CON_USD,44.34786
2008,DC_TOF_INFRAL,CON_USD,111.82347
2009,DC_TOF_INFRAL,CON_USD,288.8811
2010,DC_TOF_INFRAL,CON_USD,368.67829
2011,DC_TOF_INFRAL,CON_USD,370.4178
2012,DC_TOF_INFRAL,CON_USD,463.75908
2013,DC_TOF_INFRAL,CON_USD,464.60824
2014,DC_TOF_INFRAL,CON_USD,412.92662
2015,DC_TOF_INFRAL,CON_USD,303.74004
2016,DC_TOF_INFRAL,CON_USD,329.67653
2017,DC_TOF_INFRAL,CON_USD,268.67243
2018,DC_TOF_INFRAL,CON_USD,269.61741
2019,DC_TOF_INFRAL,CON_USD,371.68723
2020,DC_TOF_INFRAL,CON_USD,516.17532
