Year,SERIES,UNIT_MEASURE,Value
2000,DC_FTA_TOTAL,CON_USD_M,124.466193
2001,DC_FTA_TOTAL,CON_USD_M,177.728778
2002,DC_FTA_TOTAL,CON_USD_M,141.082284
2003,DC_FTA_TOTAL,CON_USD_M,116.704754
2004,DC_FTA_TOTAL,CON_USD_M,74.704283
2005,DC_FTA_TOTAL,CON_USD_M,130.958171
2006,DC_FTA_TOTAL,CON_USD_M,165.830915
2007,DC_FTA_TOTAL,CON_USD_M,132.198652
2008,DC_FTA_TOTAL,CON_USD_M,110.331646
2009,DC_FTA_TOTAL,CON_USD_M,143.030841
2010,DC_FTA_TOTAL,CON_USD_M,98.691435
2011,DC_FTA_TOTAL,CON_USD_M,80.222122
2012,DC_FTA_TOTAL,CON_USD_M,73.818258
2013,DC_FTA_TOTAL,CON_USD_M,109.174514
2014,DC_FTA_TOTAL,CON_USD_M,77.64753
2015,DC_FTA_TOTAL,CON_USD_M,118.244781
2016,DC_FTA_TOTAL,CON_USD_M,56.191673
2017,DC_FTA_TOTAL,CON_USD_M,70.734862
2018,DC_FTA_TOTAL,CON_USD_M,120.794887
2019,DC_FTA_TOTAL,CON_USD_M,157.196868
2020,DC_FTA_TOTAL,CON_USD_M,141.575242
2021,DC_FTA_TOTAL,CON_USD_M,98.717662
2022,DC_FTA_TOTAL,CON_USD_M,127.709817
2023,DC_FTA_TOTAL,CON_USD_M,84.49103
