Year,SERIES,UNIT_MEASURE,Value
2014,DC_TOF_HLTHL,USD,11.83457
2015,DC_TOF_HLTHL,USD,5.60344
2016,DC_TOF_HLTHL,USD,40.44537
2017,DC_TOF_HLTHL,USD,38.42615
2018,DC_TOF_HLTHL,USD,14.03139
2019,DC_TOF_HLTHL,USD,9.19295
2020,DC_TOF_HLTHL,USD,16.43896
2021,DC_TOF_HLTHL,USD,56.90372
2014,DC_TOF_HLTHNT,USD,11.02618
2015,DC_TOF_HLTHNT,USD,4.62219
2016,DC_TOF_HLTHNT,USD,38.57925
2017,DC_TOF_HLTHNT,USD,35.97761
2018,DC_TOF_HLTHNT,USD,10.74307
2019,DC_TOF_HLTHNT,USD,5.82954
2020,DC_TOF_HLTHNT,USD,11.72761
2021,DC_TOF_HLTHNT,USD,49.94123
