Year,SERIES,UNIT_MEASURE,Value
2014,EN_EWT_RCYV,TONNES,
2015,EN_EWT_RCYV,TONNES,
2016,EN_EWT_RCYV,TONNES,
2017,EN_EWT_RCYV,TONNES,
2018,EN_EWT_RCYV,TONNES,
2019,EN_EWT_RCYV,TONNES,
2014,EN_EWT_RCYPCAP,KG,
2015,EN_EWT_RCYPCAP,KG,
2016,EN_EWT_RCYPCAP,KG,
2017,EN_EWT_RCYPCAP,KG,
2018,EN_EWT_RCYPCAP,KG,
2019,EN_EWT_RCYPCAP,KG,
2014,EN_EWT_RCYR,PT,
2012,EN_MWT_RCYR,PT,0.0
2014,EN_MWT_RCYR,PT,0.0
2015,EN_MWT_RCYR,PT,0.0
2016,EN_MWT_RCYR,PT,0.0
2017,EN_MWT_RCYR,PT,0.0
2014,EN_MWT_RCYV,TONNES,0.0
2015,EN_MWT_RCYV,TONNES,0.0
2016,EN_MWT_RCYV,TONNES,0.0
2017,EN_MWT_RCYV,TONNES,0.0
