Year,SERIES,UNIT_MEASURE,Value
2000,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,6.38
2001,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,6.02
2002,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,6.01
2003,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,5.78
2004,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,5.94
2005,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,5.99
2006,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,5.98
2007,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,5.65
2008,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,6.02
2009,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,6.48
2010,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,6.7
2011,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,7.31
2012,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,6.9
2013,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,6.51
2014,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,5.98
2015,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,5.97
2016,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,6.33
2017,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,6.12
2018,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,6.54
2019,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,6.15
2020,EG_EGY_PRIM,MJ_PER_GDP_CON_PPP_USD,6.24
